order_id,date,customer_id,product_id,quantity,unit_price,total_amount,payment_method,status,province,city
10334,2023-03-21,327,15,1,229.13,229.13,支付宝,已完成,重庆,重庆市
10335,2023-03-21,113,37,1,54.37,54.37,花呗分期,已完成,陕西,咸阳市
10336,2023-03-21,440,49,1,322.97,322.97,微信支付,已取消,山东,济南市
10337,2023-03-21,494,48,1,481.34,481.34,银行卡,已完成,北京,北京市
10338,2023-03-22,495,5,2,444.81,889.62,微信支付,已完成,河南,郑州市
10339,2023-03-22,315,28,1,502.79,502.79,银行卡,已退货,河南,洛阳市
10340,2023-03-22,232,32,1,462.54,462.54,支付宝,已退货,湖南,长沙市
10341,2023-03-22,482,48,2,457.27,914.54,花呗分期,已完成,重庆,重庆市
10342,2023-03-22,432,39,1,332.95,332.95,微信支付,已完成,湖南,长沙市
10343,2023-03-23,118,18,1,693.12,693.12,银行卡,已完成,浙江,温州市
10344,2023-03-23,175,12,1,188.28,188.28,微信支付,已完成,四川,绵阳市
10345,2023-03-23,203,19,3,152.31,456.93,支付宝,已完成,湖北,宜昌市
10346,2023-03-23,45,44,1,480.77,480.77,银行卡,已完成,湖北,武汉市
10347,2023-03-24,214,23,1,212.08,212.08,花呗分期,已完成,山东,青岛市
10348,2023-03-24,220,28,1,502.79,502.79,花呗分期,已完成,北京,北京市
10349,2023-03-24,253,49,2,274.52,549.04,银行卡,已完成,江苏,南京市
10350,2023-03-24,168,16,1,280.98,280.98,花呗分期,已完成,浙江,杭州市
10351,2023-03-25,150,16,1,266.19,266.19,微信支付,已完成,辽宁,沈阳市
10352,2023-03-25,236,22,2,67.09,134.18,微信支付,已退货,河南,郑州市
10353,2023-03-25,65,6,1,67.43,67.43,银行卡,已完成,广东,东莞市
10354,2023-03-25,352,30,2,58.4,116.8,银行卡,已完成,北京,北京市
10355,2023-03-25,405,39,1,316.3,316.3,支付宝,已完成,江苏,无锡市
10356,2023-03-25,371,47,1,499.11,499.11,支付宝,已完成,上海,上海市
10357,2023-03-26,347,6,1,63.88,63.88,微信支付,已完成,湖北,宜昌市
10358,2023-03-26,90,40,1,177.4,177.4,银行卡,已完成,上海,上海市
10359,2023-03-26,101,28,1,477.65,477.65,微信支付,已取消,北京,北京市
10360,2023-03-26,498,41,1,584.82,584.82,支付宝,已完成,安徽,合肥市
10361,2023-03-26,429,11,1,245.44,245.44,银行卡,已完成,四川,成都市
10362,2023-03-26,355,33,1,198.15,198.15,微信支付,已完成,四川,绵阳市
10363,2023-03-26,381,24,1,189.68,189.68,花呗分期,已退货,广东,东莞市
10364,2023-03-26,429,49,2,306.82,613.64,微信支付,已完成,四川,成都市
10365,2023-03-26,221,19,1,144.69,144.69,支付宝,已完成,重庆,重庆市
10366,2023-03-27,329,1,1,340.41,340.41,花呗分期,已完成,陕西,西安市
10367,2023-03-27,439,18,1,693.12,693.12,支付宝,已完成,湖北,武汉市
10368,2023-03-27,122,6,1,70.98,70.98,银行卡,已取消,四川,成都市
10369,2023-03-27,10,30,1,55.48,55.48,花呗分期,已完成,重庆,重庆市
10370,2023-03-27,381,9,1,219.54,219.54,花呗分期,已退货,广东,东莞市
10371,2023-03-27,109,9,1,219.54,219.54,银行卡,已完成,山东,青岛市
10372,2023-03-28,377,5,1,422.57,422.57,支付宝,已完成,湖北,宜昌市
10373,2023-03-28,93,13,1,329.36,329.36,微信支付,已退货,江苏,南京市
10374,2023-03-28,8,3,1,97.69,97.69,微信支付,已完成,陕西,咸阳市
10375,2023-03-28,267,35,2,113.64,227.28,花呗分期,已完成,湖北,武汉市
10376,2023-03-28,141,12,1,160.04,160.04,微信支付,已完成,福建,厦门市
10377,2023-03-28,199,2,1,420.29,420.29,银行卡,已完成,山东,烟台市
10378,2023-03-29,320,39,1,332.95,332.95,支付宝,已完成,辽宁,大连市
10379,2023-03-29,197,31,1,175.94,175.94,花呗分期,已完成,北京,北京市
10380,2023-03-29,209,45,1,485.16,485.16,银行卡,已取消,湖南,株洲市
10381,2023-03-29,375,6,1,70.98,70.98,银行卡,已完成,安徽,合肥市
10382,2023-03-29,340,5,1,444.81,444.81,银行卡,已完成,重庆,重庆市
10383,2023-03-30,361,4,1,94.26,94.26,银行卡,已完成,福建,厦门市
10384,2023-03-30,270,49,1,306.82,306.82,支付宝,已完成,河南,洛阳市
10385,2023-03-30,305,25,2,272.99,545.98,银行卡,已完成,重庆,重庆市
10386,2023-03-30,210,28,1,502.79,502.79,微信支付,已完成,福建,福州市
10387,2023-03-30,155,10,1,244.8,244.8,花呗分期,已完成,山东,青岛市
10388,2023-03-30,215,6,1,70.98,70.98,微信支付,已完成,北京,北京市
10389,2023-03-31,331,26,1,717.84,717.84,花呗分期,已完成,广东,东莞市
10390,2023-03-31,75,38,1,521.59,521.59,花呗分期,已完成,重庆,重庆市
10391,2023-03-31,54,39,1,299.65,299.65,花呗分期,已完成,重庆,重庆市
10392,2023-03-31,59,7,1,368.66,368.66,银行卡,已完成,河南,洛阳市
10393,2023-03-31,312,4,1,89.55,89.55,微信支付,已完成,北京,北京市
10394,2023-03-31,7,27,2,747.91,1495.82,银行卡,已完成,上海,上海市
10395,2023-04-01,41,11,1,274.31,274.31,银行卡,已完成,山东,烟台市
10396,2023-04-01,165,41,1,584.82,584.82,花呗分期,已完成,河南,洛阳市
10397,2023-04-01,48,32,2,393.16,786.32,银行卡,已完成,湖北,宜昌市
10398,2023-04-01,270,48,1,481.34,481.34,微信支付,已完成,河南,洛阳市
10399,2023-04-01,116,23,1,212.08,212.08,支付宝,已完成,陕西,咸阳市
10400,2023-04-01,27,15,2,254.59,509.18,银行卡,已完成,北京,北京市
10401,2023-04-02,190,47,2,499.11,998.22,花呗分期,已完成,北京,北京市
10402,2023-04-02,241,13,3,365.96,1097.88,花呗分期,已退货,山东,济南市
10403,2023-04-02,349,34,1,148.84,148.84,银行卡,已退货,河南,郑州市
10404,2023-04-02,38,14,3,157.23,471.69,微信支付,已完成,上海,上海市
10405,2023-04-02,462,25,1,272.99,272.99,微信支付,已完成,山东,烟台市
10406,2023-04-02,22,35,2,96.59,193.18,花呗分期,已完成,重庆,重庆市
10407,2023-04-02,427,17,1,104.07,104.07,花呗分期,已完成,江苏,无锡市
10408,2023-04-03,423,34,1,148.84,148.84,微信支付,已完成,陕西,咸阳市
10409,2023-04-03,69,20,1,414.76,414.76,微信支付,已完成,重庆,重庆市
10410,2023-04-03,201,5,2,444.81,889.62,银行卡,已完成,江苏,无锡市
10411,2023-04-03,342,22,1,78.93,78.93,支付宝,已完成,四川,成都市
10412,2023-04-03,18,7,2,409.62,819.24,花呗分期,已完成,湖南,长沙市
10413,2023-04-03,260,18,1,656.64,656.64,微信支付,已取消,河南,洛阳市
10414,2023-04-03,105,36,2,377.51,755.02,支付宝,已完成,上海,上海市
10415,2023-04-04,370,42,1,149.33,149.33,花呗分期,已完成,辽宁,大连市
10416,2023-04-04,182,13,1,347.66,347.66,微信支付,已取消,上海,上海市
10417,2023-04-04,465,15,1,241.86,241.86,支付宝,已取消,四川,绵阳市
10418,2023-04-04,354,4,3,94.26,282.78,支付宝,已完成,陕西,西安市
10419,2023-04-04,296,6,1,67.43,67.43,支付宝,已完成,陕西,西安市
10420,2023-04-04,52,43,1,181.86,181.86,微信支付,已取消,江苏,南京市
10421,2023-04-04,435,6,1,63.88,63.88,支付宝,已完成,广东,东莞市
10422,2023-04-04,65,49,1,306.82,306.82,银行卡,已完成,广东,东莞市
10423,2023-04-05,470,35,1,113.64,113.64,银行卡,已完成,湖南,长沙市
10424,2023-04-05,126,29,1,67.8,67.8,微信支付,已完成,山东,烟台市
10425,2023-04-05,247,17,1,98.87,98.87,银行卡,已完成,上海,上海市
10426,2023-04-05,278,3,1,97.69,97.69,花呗分期,已完成,湖南,株洲市
10427,2023-04-05,291,1,1,323.39,323.39,微信支付,已完成,安徽,合肥市
10428,2023-04-05,179,1,1,289.35,289.35,花呗分期,已完成,重庆,重庆市
10429,2023-04-05,168,26,1,646.06,646.06,支付宝,已完成,浙江,杭州市
10430,2023-04-06,377,23,3,201.48,604.44,花呗分期,已完成,湖北,宜昌市
10431,2023-04-06,302,45,1,512.12,512.12,银行卡,已完成,陕西,咸阳市
10432,2023-04-06,2,10,1,244.8,244.8,花呗分期,已完成,湖北,武汉市
10433,2023-04-06,150,32,1,439.41,439.41,银行卡,已完成,辽宁,沈阳市
10434,2023-04-07,58,6,1,70.98,70.98,微信支付,已完成,陕西,咸阳市
10435,2023-04-07,23,26,1,717.84,717.84,银行卡,已取消,重庆,重庆市
10436,2023-04-07,97,15,1,216.4,216.4,银行卡,已退货,福建,福州市
10437,2023-04-07,69,2,1,494.46,494.46,银行卡,已完成,重庆,重庆市
10438,2023-04-08,119,16,1,295.77,295.77,银行卡,已完成,北京,北京市
10439,2023-04-08,343,29,1,60.66,60.66,银行卡,已完成,广东,广州市
10440,2023-04-08,3,32,1,393.16,393.16,微信支付,已完成,山东,青岛市
10441,2023-04-08,61,14,1,133.65,133.65,支付宝,已完成,河南,洛阳市
10442,2023-04-08,90,34,1,141.4,141.4,花呗分期,已完成,上海,上海市
10443,2023-04-08,97,10,2,232.56,465.12,银行卡,已完成,福建,福州市
10444,2023-04-09,208,41,1,526.34,526.34,花呗分期,已完成,陕西,咸阳市
10445,2023-04-09,320,46,1,126.76,126.76,银行卡,已完成,辽宁,大连市
10446,2023-04-09,114,7,1,409.62,409.62,花呗分期,已完成,安徽,芜湖市
10447,2023-04-09,447,26,1,717.84,717.84,微信支付,已完成,江苏,无锡市
10448,2023-04-09,166,41,1,584.82,584.82,花呗分期,已完成,河南,郑州市
10449,2023-04-09,145,24,2,223.15,446.3,微信支付,已完成,上海,上海市
10450,2023-04-09,137,4,2,94.26,188.52,花呗分期,已完成,广东,佛山市
10451,2023-04-10,442,11,1,288.75,288.75,微信支付,已完成,山东,烟台市
10452,2023-04-10,74,45,2,485.16,970.32,花呗分期,已完成,安徽,芜湖市
10453,2023-04-10,45,18,1,620.16,620.16,微信支付,已完成,湖北,武汉市
10454,2023-04-10,338,20,1,394.02,394.02,花呗分期,已退货,安徽,芜湖市
10455,2023-04-10,205,15,1,254.59,254.59,银行卡,已完成,上海,上海市
10456,2023-04-10,346,26,1,717.84,717.84,花呗分期,已完成,山东,济南市
10457,2023-04-11,338,32,1,462.54,462.54,支付宝,已完成,安徽,芜湖市
10458,2023-04-11,273,44,1,455.46,455.46,银行卡,已完成,江苏,南京市
10459,2023-04-11,363,49,1,322.97,322.97,花呗分期,已完成,山东,济南市
10460,2023-04-11,373,7,1,389.14,389.14,花呗分期,已完成,重庆,重庆市
10461,2023-04-11,318,1,1,340.41,340.41,花呗分期,已取消,四川,成都市
10462,2023-04-11,200,29,1,67.8,67.8,花呗分期,已完成,陕西,西安市
10463,2023-04-12,233,14,1,157.23,157.23,银行卡,已完成,北京,北京市
10464,2023-04-12,26,45,1,539.07,539.07,花呗分期,已取消,重庆,重庆市
10465,2023-04-12,459,2,1,494.46,494.46,花呗分期,已取消,重庆,重庆市
10466,2023-04-12,44,33,1,208.58,208.58,支付宝,已取消,北京,北京市
10467,2023-04-12,149,28,1,502.79,502.79,支付宝,已退货,广东,东莞市
10468,2023-04-12,87,15,1,254.59,254.59,花呗分期,已完成,福建,福州市
10469,2023-04-12,84,20,1,394.02,394.02,花呗分期,已完成,江苏,苏州市
10470,2023-04-12,322,36,1,377.51,377.51,花呗分期,已完成,辽宁,沈阳市
10471,2023-04-12,461,36,1,377.51,377.51,银行卡,已完成,北京,北京市
10472,2023-04-13,222,40,1,150.79,150.79,支付宝,已完成,河南,洛阳市
10473,2023-04-13,155,43,1,191.43,191.43,微信支付,已完成,山东,青岛市
10474,2023-04-13,378,5,1,422.57,422.57,银行卡,已完成,福建,福州市
10475,2023-04-13,93,6,1,70.98,70.98,微信支付,已退货,江苏,南京市
10476,2023-04-13,267,38,2,495.51,991.02,银行卡,已完成,湖北,武汉市
10477,2023-04-14,14,14,1,157.23,157.23,银行卡,已完成,山东,烟台市
10478,2023-04-14,169,10,1,244.8,244.8,支付宝,已完成,四川,绵阳市
10479,2023-04-14,257,12,1,188.28,188.28,支付宝,已取消,福建,福州市
10480,2023-04-14,85,22,2,74.98,149.96,银行卡,已完成,重庆,重庆市
10481,2023-04-14,12,17,1,104.07,104.07,微信支付,已完成,福建,厦门市
10482,2023-04-14,267,12,1,178.87,178.87,银行卡,已完成,湖北,武汉市
10483,2023-04-14,228,10,1,244.8,244.8,花呗分期,已取消,河南,郑州市
10484,2023-04-15,460,14,2,141.51,283.02,支付宝,已完成,上海,上海市
10485,2023-04-15,236,30,2,49.64,99.28,银行卡,已退货,河南,郑州市
10486,2023-04-15,129,26,1,717.84,717.84,花呗分期,已完成,河南,郑州市
10487,2023-04-15,44,10,2,244.8,489.6,微信支付,已完成,北京,北京市
10488,2023-04-15,242,38,1,521.59,521.59,花呗分期,已完成,陕西,咸阳市
10489,2023-04-15,248,6,1,70.98,70.98,花呗分期,已完成,山东,烟台市
10490,2023-04-15,443,18,1,729.6,729.6,花呗分期,已取消,湖南,株洲市
10491,2023-04-15,283,10,1,220.32,220.32,花呗分期,已取消,重庆,重庆市
10492,2023-04-15,282,25,1,272.99,272.99,花呗分期,已完成,陕西,西安市
10493,2023-04-15,382,23,1,212.08,212.08,花呗分期,已完成,湖北,宜昌市
10494,2023-04-16,213,2,1,494.46,494.46,支付宝,已完成,河南,洛阳市
10495,2023-04-16,291,18,1,729.6,729.6,微信支付,已完成,安徽,合肥市
10496,2023-04-16,394,23,1,169.66,169.66,支付宝,已取消,山东,青岛市
10497,2023-04-16,164,33,1,187.72,187.72,花呗分期,已取消,四川,绵阳市
10498,2023-04-16,403,18,1,729.6,729.6,银行卡,已完成,河南,郑州市
10499,2023-04-16,208,1,1,340.41,340.41,微信支付,已完成,陕西,咸阳市
10500,2023-04-16,18,48,1,457.27,457.27,微信支付,已完成,湖南,长沙市
10501,2023-04-16,285,3,2,92.81,185.62,支付宝,已完成,北京,北京市
10502,2023-04-17,459,44,2,506.07,1012.14,支付宝,已完成,重庆,重庆市
10503,2023-04-17,127,37,1,46.21,46.21,花呗分期,已完成,四川,绵阳市
10504,2023-04-17,424,9,1,186.61,186.61,微信支付,已取消,北京,北京市
10505,2023-04-17,308,13,1,365.96,365.96,银行卡,已取消,北京,北京市
10506,2023-04-17,248,7,1,389.14,389.14,银行卡,已完成,山东,烟台市
10507,2023-04-17,341,6,1,70.98,70.98,支付宝,已完成,陕西,咸阳市
10508,2023-04-17,151,29,1,71.37,71.37,微信支付,已完成,四川,成都市
10509,2023-04-18,424,13,1,365.96,365.96,微信支付,已完成,北京,北京市
10510,2023-04-18,104,16,1,295.77,295.77,花呗分期,已取消,广东,佛山市
10511,2023-04-18,357,48,1,457.27,457.27,微信支付,已完成,重庆,重庆市
10512,2023-04-18,244,28,1,502.79,502.79,支付宝,已完成,山东,烟台市
10513,2023-04-18,333,39,2,316.3,632.6,支付宝,已取消,河南,洛阳市
10514,2023-04-18,422,4,1,94.26,94.26,微信支付,已完成,北京,北京市
10515,2023-04-19,101,10,1,244.8,244.8,银行卡,已完成,北京,北京市
10516,2023-04-19,221,19,1,152.31,152.31,支付宝,已完成,重庆,重庆市
10517,2023-04-19,351,18,1,729.6,729.6,银行卡,已完成,辽宁,沈阳市
10518,2023-04-19,420,37,1,46.21,46.21,支付宝,已完成,辽宁,大连市
10519,2023-04-19,63,34,1,148.84,148.84,微信支付,已完成,广东,东莞市
10520,2023-04-20,207,28,1,502.79,502.79,微信支付,已完成,上海,上海市
10521,2023-04-20,234,1,1,340.41,340.41,花呗分期,已完成,山东,济南市
10522,2023-04-20,419,46,2,126.76,253.52,微信支付,已完成,四川,成都市
10523,2023-04-20,407,22,1,78.93,78.93,花呗分期,已完成,陕西,咸阳市
10524,2023-04-20,215,2,2,494.46,988.92,支付宝,已完成,北京,北京市
10525,2023-04-20,48,43,1,162.72,162.72,花呗分期,已取消,湖北,宜昌市
10526,2023-04-20,80,47,1,499.11,499.11,花呗分期,已完成,重庆,重庆市
10527,2023-04-20,195,22,1,67.09,67.09,支付宝,已完成,江苏,无锡市
10528,2023-04-21,124,49,1,322.97,322.97,花呗分期,已取消,北京,北京市
10529,2023-04-21,343,20,1,331.81,331.81,微信支付,已完成,广东,广州市
10530,2023-04-21,463,17,1,88.46,88.46,支付宝,已完成,重庆,重庆市
10531,2023-04-21,206,36,1,339.76,339.76,微信支付,已完成,浙江,温州市
10532,2023-04-21,249,44,1,506.07,506.07,支付宝,已完成,浙江,宁波市
10533,2023-04-22,55,10,1,244.8,244.8,银行卡,已完成,湖北,宜昌市
10534,2023-04-22,378,10,1,244.8,244.8,花呗分期,已完成,福建,福州市
10535,2023-04-22,405,8,1,89.35,89.35,支付宝,已完成,江苏,无锡市
10536,2023-04-22,30,21,1,110.66,110.66,支付宝,已退货,四川,绵阳市
10537,2023-04-22,62,31,1,186.93,186.93,银行卡,已完成,北京,北京市
10538,2023-04-22,484,33,1,198.15,198.15,支付宝,已完成,四川,绵阳市
10539,2023-04-22,292,44,1,430.16,430.16,微信支付,已完成,上海,上海市
10540,2023-04-22,442,27,1,635.72,635.72,花呗分期,已完成,山东,烟台市
10541,2023-04-22,372,20,1,352.55,352.55,微信支付,已完成,重庆,重庆市
10542,2023-04-23,277,18,1,583.68,583.68,银行卡,已完成,辽宁,大连市
10543,2023-04-23,193,45,1,512.12,512.12,微信支付,已完成,浙江,宁波市
10544,2023-04-23,323,25,1,259.34,259.34,银行卡,已完成,湖南,株洲市
10545,2023-04-23,436,44,1,506.07,506.07,银行卡,已完成,四川,成都市
10546,2023-04-23,198,13,1,329.36,329.36,微信支付,已完成,广东,佛山市
10547,2023-04-23,275,19,1,144.69,144.69,支付宝,已取消,江苏,苏州市
10548,2023-04-23,315,20,1,414.76,414.76,支付宝,已完成,河南,洛阳市
10549,2023-04-24,19,17,1,88.46,88.46,支付宝,已完成,湖北,武汉市
10550,2023-04-24,81,39,1,332.95,332.95,支付宝,已退货,安徽,芜湖市
10551,2023-04-24,197,30,1,55.48,55.48,微信支付,已完成,北京,北京市
10552,2023-04-24,307,24,1,211.99,211.99,微信支付,已完成,浙江,杭州市
10553,2023-04-24,268,18,1,656.64,656.64,银行卡,已完成,湖北,宜昌市
10554,2023-04-25,209,1,1,340.41,340.41,银行卡,已完成,湖南,株洲市
10555,2023-04-25,188,35,1,113.64,113.64,花呗分期,已完成,湖南,株洲市
10556,2023-04-25,321,21,1,105.13,105.13,银行卡,已完成,辽宁,沈阳市
10557,2023-04-25,380,22,1,63.14,63.14,银行卡,已完成,湖北,武汉市
10558,2023-04-25,167,49,1,274.52,274.52,支付宝,已完成,广东,广州市
10559,2023-04-25,327,36,1,377.51,377.51,银行卡,已退货,重庆,重庆市
10560,2023-04-25,201,46,1,120.42,120.42,支付宝,已完成,江苏,无锡市
10561,2023-04-26,398,28,1,452.51,452.51,花呗分期,已退货,浙江,杭州市
10562,2023-04-26,412,12,1,188.28,188.28,银行卡,已完成,河南,洛阳市
10563,2023-04-26,304,20,1,414.76,414.76,银行卡,已完成,江苏,南京市
10564,2023-04-26,217,1,1,340.41,340.41,支付宝,已完成,北京,北京市
10565,2023-04-27,108,42,1,125.75,125.75,支付宝,已完成,北京,北京市
10566,2023-04-27,74,15,1,203.67,203.67,花呗分期,已完成,安徽,芜湖市
10567,2023-04-27,318,41,1,555.58,555.58,银行卡,已完成,四川,成都市
10568,2023-04-27,119,34,1,141.4,141.4,支付宝,已完成,北京,北京市
10569,2023-04-27,382,34,1,148.84,148.84,支付宝,已完成,湖北,宜昌市
10570,2023-04-28,498,32,1,462.54,462.54,支付宝,已完成,安徽,合肥市
10571,2023-04-28,67,12,1,188.28,188.28,微信支付,已完成,山东,济南市
10572,2023-04-28,322,4,1,84.83,84.83,花呗分期,已完成,辽宁,沈阳市
10573,2023-04-28,211,5,1,444.81,444.81,微信支付,已完成,湖南,长沙市
10574,2023-04-28,277,24,2,189.68,379.36,银行卡,已完成,辽宁,大连市
10575,2023-04-29,324,37,1,54.37,54.37,银行卡,已完成,上海,上海市
10576,2023-04-29,108,25,1,232.04,232.04,支付宝,已完成,北京,北京市
10577,2023-04-29,273,36,1,377.51,377.51,微信支付,已完成,江苏,南京市
10578,2023-04-29,249,13,1,365.96,365.96,银行卡,已取消,浙江,宁波市
